bill_id,model,session,classification,jurisdiction,jurisdiction_code,introduced_chamber,title,first_date,curated,has_ai_ads,has_government_scope,has_ai_governance_body,has_harmonization,ai_governance_body_names,excerpt_government_scope,excerpt_harmonization
NY_[2023-2024]_A-9488,gpt-3.5-turbo-0125,2023-2024,['bill'],New York,NY,Assembly,Prohibits food service establishments from using a dynamic pricing model in determining the prices on its menu,2024-03-14,False,True,False,False,False,,,
NY_[2023-2024]_A-8804,gpt-3.5-turbo-0125,2023-2024,['bill'],New York,NY,Assembly,CAPITAL PROJECTS BUDGET,2024-01-17,False,True,True,False,False,,"the sum of $250,000,000 is hereby appropriated for services and expenses, loans and grants related to the launch ny ai consortium program, to establish a state-owned artificial intelligence computing center to promote responsible research and development to advance the use of ethical artificial intelligence focused on the public good.",
NY_[2023-2024]_A-9314,gpt-3.5-turbo-0125,2023-2024,['bill'],New York,NY,Assembly,Establishes criteria for the sale of automated employment decision tools,2024-02-28,False,True,False,False,False,,,
NY_[2023-2024]_S-8782,gpt-3.5-turbo-0125,2023-2024,['bill'],New York,NY,Senate,Establishes the blue-ribbon commission on the future of New York state's service delivery system for individuals with intellectual and developmental disabilities act,2024-03-11,False,True,False,False,False,,,
NY_[2023-2024]_R-1952,gpt-3.5-turbo-0125,2023-2024,['resolution'],New York,NY,Senate,Senate budget resolution in response to the 2024-2025 Executive Budget submission,2024-03-11,False,True,True,False,False,,the senate advances language to require statutory authorization and impact assessments for state agencies using automated decision-making systems (s.7543-b) and to create the position of chief artificial intelligence officer within the office of information technology services.,
SC_[2023-2024]_H-4754,gpt-3.5-turbo-0125,2023-2024,['bill'],South Carolina,SC,House,Real Estate Associates,2024-01-09,False,True,False,False,False,,,
UT_[2024]_HB-534,gpt-3.5-turbo-0125,2024,['bill'],Utah,UT,House,H.B. 534 Boards and Commissions Modifications,2024-02-12,False,True,False,False,False,,,
UT_[2024]_HB-3,gpt-3.5-turbo-0125,2024,['bill'],Utah,UT,House,Appropriations Adjustments,2024-03-01,False,True,True,False,False,,"to implement the provisions of artificial intelligence amendments (senate bill 149, 2024 general session).",
OR_[2024R1]_SB-5701,gpt-3.5-turbo-0125,2024R1,['bill'],Oregon,OR,Senate,Relating to state financial administration; declaring an emergency.,2024-02-12,False,True,False,False,False,,,
MN_[2023-2024]_SF-4065,gpt-3.5-turbo-0125,2023-2024,['bill'],Minnesota,MN,Senate,"Various provisions modification governing debt collection, garnishment, and consumer finance",2024-02-22,False,True,False,False,False,,,
MN_[2023-2024]_HF-4100,gpt-3.5-turbo-0125,2023-2024,['bill'],Minnesota,MN,House,"Debt collection, garnishment, and consumer finance governing provisions modified; debtor protections provided; and statutory forms review required.",2024-02-22,False,True,False,False,False,,,
MN_[2023-2024]_HF-4400,gpt-3.5-turbo-0125,2023-2024,['bill'],Minnesota,MN,House,"Prohibiting Social Media Manipulation Act created, social media platforms regulated, and private right of action and attorney general enforcement provided.",2024-02-28,False,True,False,False,False,,,
MN_[2023-2024]_SF-4602,gpt-3.5-turbo-0125,2023-2024,['bill'],Minnesota,MN,Senate,"Debt collection, garnishment and consumer finance provisions modifications; debtor protections authorization; related statutory review requirement",2024-03-02,False,True,False,False,False,,,
MN_[2023-2024]_SF-4696,gpt-3.5-turbo-0125,2023-2024,['bill'],Minnesota,MN,Senate,Prohibiting Social Media Manipulation Act,2024-03-07,False,True,False,False,False,,,
AZ_[56th-1st-regular]_HB-2482,gpt-3.5-turbo-0125,56th-1st-regular,['bill'],Arizona,AZ,House,appropriations; crime victim notification fund.,2023-01-13,False,True,False,False,False,,,
WA_[2023-2024]_SB-5950,gpt-3.5-turbo-0125,2023-2024,['bill'],Washington,WA,Senate,Making 2023-2025 fiscal biennium supplemental operating appropriations.,2024-01-03,False,True,True,False,False,,provided solely for implementation of engrossed second substitute senate bill no. 5838 (ai task force).,
MD_[2023]_HB-552,gpt-3.5-turbo-0125,2023,['bill'],Maryland,MD,House,Economic Development - Build Our Future Grant Pilot Program and Fund (Innovation Economy Infrastructure Act of 2023),2023-02-02,False,True,False,False,False,,,
CO_[2023A]_HB-23-1260,gpt-3.5-turbo-0125,2023A,['bill'],Colorado,CO,House,Advanced Industry and Semiconductor Manufacturing Incentives,2023-03-26,False,True,False,False,False,,,
CO_[2024A]_SB-24-158,gpt-3.5-turbo-0125,2024A,['bill'],Colorado,CO,Senate,Social Media Protect Juveniles Disclosures Reports,2024-02-13,False,True,False,False,False,,,
AL_[2023rs]_HB-169,gpt-3.5-turbo-0125,2023rs,['bill'],Alabama,AL,House,"To make appropriations for the support, maintenance and development of public education in Alabama, for debt service, and for capital outlay for the fiscal year ending September 30, 2024.",2023-03-21,False,True,False,False,False,,,
AL_[2023rs]_SJR-94,gpt-3.5-turbo-0125,2023rs,['resolution'],Alabama,AL,Senate,"REAFFIRMING REDSTONE ARSENAL IN HUNTSVILLE, ALABAMA, AS THE BEST PERMANENT LOCATION FOR THE HEADQUARTERS OF THE U.S. SPACE COMMAND TO ADVANCE OUR NATION'S VITAL NATIONAL SECURITY.",2023-05-31,False,True,False,False,False,,,
FL_[2024]_SR-1824,gpt-3.5-turbo-0125,2024,['resolution'],Florida,FL,Senate,FAMU Day,2024-02-19,False,True,False,False,False,,,
MS_[2023]_HB-1088,gpt-3.5-turbo-0125,2023,['bill'],Mississippi,MS,House,State budget; provide for various transfers and create new special funds.,2023-01-16,False,True,False,False,False,,,
MS_[2024]_HB-1662,gpt-3.5-turbo-0125,2024,['bill'],Mississippi,MS,House,Workforce development; revise certain provisions related to.,2024-02-19,False,True,False,False,False,,,
MS_[2024]_SB-2778,gpt-3.5-turbo-0125,2024,['bill'],Mississippi,MS,Senate,"Mississippians' Right to Name, Likeness and Voice Act; enact.",2024-02-19,False,True,False,False,False,,,
HI_[2023-Regular-Session]_SCR-126,gpt-3.5-turbo-0125,2023 Regular Session,['concurrent resolution'],Hawaii,HI,Senate,"REQUESTING THE DEPARTMENT OF BUSINESS, ECONOMIC DEVELOPMENT, AND TOURISM AND THE DEPARTMENT OF LABOR AND INDUSTRIAL RELATIONS TO CO-CONVENE A WORKING GROUP TO DEVELOP A COMPREHENSIVE PLAN FOR WORKFORCE DEVELOPMENT WITH A FOCUS ON THE PRIORITY ECONOMIC CLUSTERS ESTABLISHED BY THE DEPARTMENT OF BUSINESS, ECONOMIC DEVELOPMENT, AND TOURISM, TO MEET THE NEEDS OF THE STATE'S NEW ECONOMY.",2023-03-10,False,True,False,False,False,,,
CA_[20232024]_AB-1194,gpt-3.5-turbo-0125,20232024,['bill'],California,CA,Assembly,California Privacy Rights Act of 2020: exemptions: abortion services.,2023-02-16,False,True,False,False,False,,,
CA_[20232024]_AB-2512,gpt-3.5-turbo-0125,20232024,['bill'],California,CA,Assembly,Telecommunications: automatic dialing-announcing devices: artificial voices.,2024-02-13,False,True,False,False,False,,,
CA_[20232024]_SCR-121,gpt-3.5-turbo-0125,20232024,['concurrent resolution'],California,CA,Senate,Relative to International Women's Day.,2024-03-05,False,True,False,False,False,,,
CA_[20232024]_AB-2928,gpt-3.5-turbo-0125,20232024,"['bill', 'appropriation']",California,CA,Assembly,Budget Act of 2022.,2024-02-15,False,True,False,False,False,,,
CA_[20232024]_AB-2412,gpt-3.5-turbo-0125,20232024,['bill'],California,CA,Assembly,Healing arts: California Body Contouring Council: practitioners.,2024-02-12,False,True,False,False,False,,,
CA_[20232024]_AB-1949,gpt-3.5-turbo-0125,20232024,['bill'],California,CA,Assembly,California Consumer Privacy Act of 2020: collection of personal information of a consumer less than 18 years of age.,2024-01-29,False,True,False,False,False,,,
RI_[2024]_HR-7887,gpt-3.5-turbo-0125,2024,['resolution'],Rhode Island,RI,House,HOUSE RESOLUTION RESPECTFULLY URGING THE UNITED STATES CONGRESS TO PROTECT PATIENTS AND TRADITIONAL MEDICARE FROM MEDICARE ADVANTAGE,2024-03-04,False,True,False,False,False,,,
RI_[2024]_HB-8058,gpt-3.5-turbo-0125,2024,['bill'],Rhode Island,RI,House,AN ACT RELATING TO PROPERTY -- RESIDENTIAL LANDLORD AND TENANT ACT,2024-03-13,False,True,False,False,False,,,
RI_[2024]_SR-2402,gpt-3.5-turbo-0125,2024,['resolution'],Rhode Island,RI,Senate,SENATE RESOLUTION RESPECTFULLY URGING THE UNITED STATES CONGRESS TO PROTECT PATIENTS AND TRADITIONAL MEDICARE FROM MEDICARE ADVANTAGE,2024-02-12,False,True,False,False,False,,,
VA_[2023]_HB-1795,gpt-3.5-turbo-0125,2023,['bill'],Virginia,VA,House,"Abortion; born alive infant, treatment and care, penalty.",2023-01-10,False,True,False,False,False,,,
VA_[2023]_SB-925,gpt-3.5-turbo-0125,2023,['bill'],Virginia,VA,Senate,Patient visitation; visitation from clergy members during declared public health emergency.,2023-01-06,False,True,False,False,False,,,
VA_[2023]_SB-1339,gpt-3.5-turbo-0125,2023,['bill'],Virginia,VA,Senate,"Certified nursing facilities; minimum staffing standards, administrative sanctions.",2023-01-11,False,True,False,False,False,,,
VA_[2023]_HB-1689,gpt-3.5-turbo-0125,2023,['bill'],Virginia,VA,House,Patient visitation; request visitation from clergy members during declared public health emergency.,2023-01-09,False,True,False,False,False,,,
VA_[2023]_HB-1597,gpt-3.5-turbo-0125,2023,['bill'],Virginia,VA,House,Medical cannabis program; transition from Board of Pharmacy to Virginia Cannabis Control Authority.,2023-01-06,False,True,False,False,False,,,
VA_[2023]_HB-1564,gpt-3.5-turbo-0125,2023,['bill'],Virginia,VA,House,"Nursing homes; standards of care, administrative sanctions.",2023-01-06,False,True,False,False,False,,,
VA_[2023]_HB-1598,gpt-3.5-turbo-0125,2023,['bill'],Virginia,VA,House,"Medical cannabis program; transition from Bd. of Pharmacy to Va. Cannabis Control Authority, report.",2023-01-06,False,True,False,False,False,,,
VA_[2023]_HB-2280,gpt-3.5-turbo-0125,2023,['bill'],Virginia,VA,House,"Surgical & medical trtmt. of certain minors; parental consent, admission to mental health facility.",2023-01-11,False,True,False,False,False,,,
TX_[881]_HCR-1,gpt-3.5-turbo-0125,881,['concurrent resolution'],Texas,TX,House,Commemorating the 70th anniversary of the alliance between the Republic of Korea and the United States.,2023-05-30,False,True,False,False,False,,,
TX_[88]_HB-1896,gpt-3.5-turbo-0125,88,['bill'],Texas,TX,House,Relating to civil and criminal liability for the unlawful disclosure or promotion of intimate visual material.,2023-02-03,False,True,False,False,False,,,
TX_[88]_HB-2700,gpt-3.5-turbo-0125,88,['bill'],Texas,TX,House,Relating to prosecution of certain criminal offenses prohibiting sexually explicit visual material involving children.,2023-02-23,False,True,False,False,False,,,
TX_[88]_HB-18,gpt-3.5-turbo-0125,88,['bill'],Texas,TX,House,"Relating to the protection of minors from harmful, deceptive, or unfair trade practices in connection with the use of certain digital services and electronic devices, including the use and transfer of electronic devices to students by a public school.",2023-02-16,False,True,False,False,False,,,
TX_[88]_HCR-87,gpt-3.5-turbo-0125,88,['concurrent resolution'],Texas,TX,House,Commemorating the 70th anniversary of the alliance between the Republic of Korea and the United States.,2023-03-16,False,True,False,False,False,,,
